Samples_num,Accuracy,Loss
100.0,71.20392628205127,1.0609810923226324
600.0,79.78766025641025,0.6011008413773016
1000.0,81.58052884615384,0.5282382601319631
3000.0,85.01602564102564,0.4246881618134796
