Samples_num,Accuracy,Loss
100.0,49.699519230769226,1.6883568980182126
600.0,78.71594551282051,0.7794801030805157
1000.0,82.39182692307693,0.6237833648426898
3000.0,89.38301282051282,0.36694341082043846
