Samples_num,Accuracy,Loss
100.0,63.25120192307693,1.5826855392101469
600.0,86.77884615384616,0.5080410295299151
1000.0,90.14423076923077,0.3655756579627083
3000.0,94.23076923076923,0.1969404532083618
